link,name,price,mrp,dicount-value,discount,delivery-text-msg,rating-text,rating-text-icon,rating-text-icon 2,img,not-available-text,delivery-pincode-text,site
https://www.croma.com/faber-hood-vertigo-90cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273826,Faber Hood Vertigo 90cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),"₹18,004","₹33,990","(Save ₹15,986)",47% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140938/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273826_0_yevpns.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-jupiter-plus-hc-sc-bk-60cm-1500m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/244948,FABER JUPITER PLUS HC SC BK 60cm 1500m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹18,934","₹34,990","(Save ₹16,056)",46% Off,,1,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140726/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/244948_0_hprb9a.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-remo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269239,"Faber Remo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)","₹10,729","₹13,990","(Save ₹3,261)",23% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422648/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269239_0_kma9a3.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/v-guard-voltage-stabilizer-ad4-volta-3030-white-/p/208971,"V-GUARD Voltage Stabilizer (AD4 Volta 3030, White)","₹2,614","₹3,499",(Save ₹885),25% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1605157365/Croma%20Assets/Small%20Appliances/Electrical%20Equipments/Images/8998928252958.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-imperia-plus-604-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220780,"Faber Imperia Plus 604 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","₹27,154","₹34,600","(Save ₹7,446)",22% Off,,4.5,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056701/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220780_0_kvgfxo.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-82l-convection-oven-with-10-cooking-function-black-/p/306180,FABER FBIO 82L Convection Oven with 10 Cooking Function (Black),"₹51,899","₹59,990","(Save ₹8,091)",13% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712907515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306180_pk6hku.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-silencio-3d-ind-hc-sc-fl-bk-60cm-1298m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/265605,FABER SILENCIO 3D IND HC SC FL BK 60cm 1298m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹17,054","₹31,990","(Save ₹14,936)",47% Off,,4,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690207350/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/265605_0_hkc3ri.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-aether-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308778,FABER AETHER BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),"₹29,790","₹47,990","(Save ₹18,200)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722486515/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308778_oxumkl.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hercules-isola-dtc-bk-90cm-1000m3-hr-ducted-ceiling-mounted-chimney-with-touch-control-panel-black-/p/268535,FABER HERCULES ISOLA DTC BK 90cm 1000m3/hr Ducted Ceiling Mounted Chimney with Touch Control Panel (Black),"₹54,644","₹62,990","(Save ₹8,346)",13% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210120/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/268535_0_avlsve.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-magiclift-ht804-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-flame-failure-device-black-/p/304653,"FABER Magiclift HT804 BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Flame Failure Device, Black)","₹31,669","₹35,000","(Save ₹3,331)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057415/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/304653_0_apgvpt.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-supreme-plus-c-toughened-glass-top-4-burner-manual-gas-stove-anti-leak-technology-black-/p/234113,"FABER Supreme Plus C Toughened Glass Top 4 Burner Manual Gas Stove (Anti Leak Technology, Black)","₹11,114","₹12,340","(Save ₹1,226)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056148/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/234113_0_ocxqyc.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-ace-pro-hc-pb-bk-60cm-1100m3-hr-ducted-auto-clean-wall-mounted-chimney-with-push-button-control-black-/p/258689,FABER ACE PRO HC PB BK 60cm 1100m3/hr Ducted Auto Clean Wall Mounted Chimney with Push Button Control (Black),"₹13,064","₹18,990","(Save ₹5,926)",31% Off,,5,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140109/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/258689_0_fon3kg.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hilux-max-4bb-ss-4-burner-manual-gas-stove-black-diamond-coated-sturdy-pan-support-silver-/p/269236,"Faber Hilux Max 4BB SS 4 Burner Manual Gas Stove (Black Diamond Coated Sturdy Pan Support, Silver)","₹13,049","₹18,990","(Save ₹5,941)",31% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721058066/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269236_0_uxoagm.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-supreme-plus-c-3-burner-manual-hob-black-/p/234112,FABER Supreme Plus C 3 Burner Manual Hob (Black),"₹10,074","₹10,940",(Save ₹866),8% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056297/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/234112_0_x7j9ry.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-black-white-/p/234155,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Black/White)","₹4,344","₹6,990","(Save ₹2,646)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024702/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234155_0_llnama.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hilux-max-3bb-ss-3-burner-manual-gas-stove-black-diamond-coated-sturdy-pan-support-silver-/p/269235,"Faber Hilux Max 3BB SS 3 Burner Manual Gas Stove (Black Diamond Coated Sturdy Pan Support, Silver)","₹11,049","₹17,990","(Save ₹6,941)",39% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056180/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269235_0_c01iaq.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-sigma-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308775,FABER HOOD SIGMA BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),"₹25,790","₹42,990","(Save ₹17,200)",40% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723874104/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308775_vmrm5b.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-4f-bk-80l-built-in-microwave-oven-with-mechanical-timer-black-/p/272266,FABER FBIO 4F BK 80L Built-in Microwave Oven with Mechanical Timer (Black),"₹28,349","₹35,290","(Save ₹6,941)",20% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722275068/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/272266_0_zfhehd.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-aether-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308779,FABER AETHER BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),"₹34,590","₹52,990","(Save ₹18,400)",35% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722487226/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308779_lelug1.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-jupiter-plus-hc-sc-bk-90cm-1500m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/244949,FABER JUPITER PLUS HC SC BK 90cm 1500m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹20,804","₹38,990","(Save ₹18,186)",47% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140711/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/244949_0_m0duk5.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-vertigo-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273824,Faber Hood Vertigo 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),"₹13,874","₹29,990","(Save ₹16,116)",54% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140896/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273824_0_gggjz6.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-silencio-3d-ind-hc-sc-fl-bk-90cm-1325m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/265606,FABER SILENCIO 3D IND HC SC FL BK 90cm 1325m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹21,464","₹34,990","(Save ₹13,526)",39% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690207367/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/265606_0_mhkonp.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-enigma-bldc-hc-sc-bk-75-75cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308772,FABER ENIGMA BLDC HC SC BK 75 75cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),"₹25,290","₹40,990","(Save ₹15,700)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722485859/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308772_eyxz1z.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-candy-1000-watt-3-jars-mixer-grinder-22000-rpm-8-in-1-functions-black-/p/234159,"FABER Candy 1000 Watt 3 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Black)","₹4,004","₹7,290","(Save ₹3,286)",45% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024524/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234159_0_oxr1dc.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fsid-8pr-14s-14-place-settings-built-in-dishwasher-with-salt-rinse-aid-indicators-stainless-steel-/p/215216,FABER FSID 8PR 14S 14 Place Settings Built-in Dishwasher with Salt & Rinse Aid Indicators (Stainless Steel),"₹54,990","₹61,000","(Save ₹6,010)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177024/Croma%20Assets/Large%20Appliances/Dishwashers/Images/215216_0_mbpt79.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-83l-convection-oven-with-3d-hot-air-circulation-system-black-/p/306181,FABER FBIO 83L Convection Oven with 3D Hot Air Circulation System (Black),"₹83,189","₹92,990","(Save ₹9,801)",11% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712908154/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306181_en3nfx.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-145-litres-46-bottles-wine-cooler-dual-zone-fwc-jcf-145s-black-/p/269347,"FABER 145 Litres 46 Bottles Wine Cooler (Dual Zone, FWC JCF 145S, Black)","₹1,07,991","₹1,19,990","(Save ₹11,999)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718949028/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269347_0_au9xoa.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-bella-ht703-glass-top-3-burner-automatic-hob-full-brass-burners-black-/p/305677,"FABER Bella HT703 Glass Top 3 Burner Automatic Hob (Full Brass Burners, Black)","₹23,879","₹30,450","(Save ₹6,571)",22% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063460/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305677_0_twqvoh.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-mystic-red-/p/234157,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Mystic Red)","₹4,314","₹6,990","(Save ₹2,676)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024493/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234157_0_coy2ru.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-lemans-blue-/p/234156,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Lemans Blue)","₹4,490","₹6,990","(Save ₹2,500)",36% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024679/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234156_0_drmum7.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-58-litres-33-bottles-wine-cooler-touchpad-controller-fwcjcf88-black-/p/269346,"FABER 58 Litres 33 Bottles Wine Cooler (Touchpad Controller, FWCJCF88, Black)","₹80,991","₹89,990","(Save ₹8,999)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1682595571/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269346_0_jx4lzg.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-pinnacle-90cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306688,FABER Hood Pinnacle 90cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),"₹31,489","₹44,990","(Save ₹13,501)",30% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716015199/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306688_hx1tf6.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-20-litres-7-bottles-wine-cooler-single-zone-fwcjcf20-black-/p/269338,"FABER 20 Litres 7 Bottles Wine Cooler (Single Zone, FWCJCF20, Black)","₹42,290","₹46,990","(Save ₹4,700)",10% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718949566/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269338_0_bxhp3a.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-imperia-783-brb-ci-bk-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/220777,"Faber Imperia 783 BRB CI BK Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)","₹22,884","₹27,200","(Save ₹4,316)",16% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056661/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220777_0_tliqud.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-nexus-ind-ht604-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-heavy-duty-pan-support-black-/p/229409,"Faber Nexus IND HT604 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Heavy Duty Pan Support, Black)","₹28,114","₹33,500","(Save ₹5,386)",16% Off,,4,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415860/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229409_0_rv3fz9.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-58-litres-20-bottles-wine-cooler-triple-glazed-glass-door-fwcjcf58-black-/p/269339,"FABER 58 Litres 20 Bottles Wine Cooler (Triple Glazed Glass Door, FWCJCF58, Black)","₹62,290","₹69,990","(Save ₹7,700)",11% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718949511/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269339_0_jcfhxs.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-crest-plus-ind-hc-sc-bk-60cm-1275m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/256958,FABER CREST PLUS IND HC SC BK 60cm 1275m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹14,924","₹28,990","(Save ₹14,066)",49% Off,,5,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690208144/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/256958_0_u45cy0.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-10f-glm-80l-built-in-microwave-oven-with-digital-display-black-/p/215186,FABER FBIO 10F GLM 80L Built-in Microwave Oven with Digital Display (Black),"₹63,049","₹74,990","(Save ₹11,941)",16% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691179690/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/215186_0_p33qyv.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-candy-1000-watt-3-jars-mixer-grinder-22000-rpm-8-in-1-functions-black-white-/p/234160,"FABER Candy 1000 Watt 3 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Black/White)","₹4,554","₹7,290","(Save ₹2,736)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718950854/Croma%20Assets/Small%20Appliances/Food%20Processors/Images/234160_0_jrgmwn.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-34l-convection-microwave-oven-with-10-auto-cook-menus-black-/p/306183,FABER FBIO 34L Convection Microwave Oven with 10 Auto Cook Menus (Black),"₹58,249","₹65,990","(Save ₹7,741)",12% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712913202/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306183_mxg8vz.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-6f-af-bk-83l-built-in-microwave-oven-with-anti-scalding-cold-door-technology-black-/p/260705,FABER FBIO 6F AF BK 83L Built-in Microwave Oven with Anti Scalding Cold Door Technology (Black),"₹51,399","₹60,990","(Save ₹9,591)",16% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691178653/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/260705_0_uruqiv.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-feel-3d-plus-max-t2s2-bk-tc-90cm-1350m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/230974,FABER FEEL 3D PLUS MAX T2S2 BK TC 90cm 1350m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),"₹26,379","₹41,990","(Save ₹15,611)",37% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140740/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230974_0_cvi9wv.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-stilux-3d-t2s2-bk-tc-ltw-60cm-1095m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/231598,FABER STILUX 3D T2S2 BK TC LTW 60cm 1095m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹21,434","₹32,290","(Save ₹10,856)",34% Off,,4,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210833/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/231598_0_jlxonq.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-superia-ht904-br-ai-toughened-glass-top-4-burner-automatic-gas-hob-fully-concealed-drip-tray-black-/p/300385,"FABER SUPERIA HT904 BR AI Toughened Glass Top 4 Burner Automatic Gas Hob (Fully Concealed Drip Tray, Black)","₹19,399","₹27,990","(Save ₹8,591)",31% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057944/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300385_0_rsjka8.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbimwo-44l-built-in-microwave-oven-with-13-autocook-menu-black-/p/303310,FABER FBIMWO 44L Built-in Microwave Oven with 13 Autocook Menu (Black),"₹74,889","₹89,990","(Save ₹15,101)",17% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722279515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/303310_0_bwkpox.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-nexus-ind-ht603-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-heavy-duty-pan-support-black-/p/229408,"Faber Nexus IND HT603 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (Heavy Duty Pan Support, Black)","₹23,874","₹29,000","(Save ₹5,126)",18% Off,,5,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415953/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229408_0_cgl9mq.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-stilux-3d-t2s2-tc-ltw-60cm-1095m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-silver-/p/198211,FABER STILUX 3D T2S2 TC LTW 60cm 1095m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Silver),"₹22,609","₹31,290","(Save ₹8,681)",28% Off,,4,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140239/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198211_0_vhug25.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-utopia-pro-ht-903-br-ci-toughened-glass-top-3-burner-automatic-electric-hob-flame-failure-device-black-/p/265612,"Faber Utopia Pro HT 903 BR CI Toughened Glass Top 3 Burner Automatic Electric Hob (Flame Failure Device, Black)","₹33,629","₹38,200","(Save ₹4,571)",12% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055500/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265612_0_a9a4ri.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-htg-753-crs-br-ci-tempered-glass-top-4-burner-automatic-electric-hob-high-quality-knob-black-/p/204577,"Faber HTG 753 CRS BR CI Tempered Glass Top 4 Burner Automatic Electric Hob (High Quality Knob, Black)","₹19,204","₹24,890","(Save ₹5,686)",23% Off,,4.3,(),10,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721054986/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/204577_0_wldwsq.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-genius-752-toughened-glass-top-2-burner-manual-hob-cast-iron-pan-support-black-/p/300605,"FABER GENIUS 752 Toughened Glass Top 2 Burner Manual Hob (Cast Iron Pan Support, Black)","₹10,389","₹13,750","(Save ₹3,361)",24% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057305/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300605_0_qu5u3u.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fotg-24l-oven-toaster-grill-with-motorized-rotisserie-black-/p/262781,FABER FOTG 24L Oven Toaster Grill with Motorized Rotisserie (Black),"₹5,584","₹8,990","(Save ₹3,406)",38% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722273057/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/262781_0_btdczj.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-stilux-3d-plus-max-t2s2-bk-tc-60cm-1350m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/230975,FABER STILUX 3D PLUS MAX T2S2 BK TC 60cm 1350m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),"₹22,554","₹36,990","(Save ₹14,436)",39% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140921/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230975_0_wgjk6a.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-power-toughened-glass-top-2-burner-manual-gas-stove-powder-coated-round-pan-support-black-/p/229404,"FABER Power Toughened Glass Top 2 Burner Manual Gas Stove (Powder Coated Round Pan Support, Black)","₹2,990","₹5,349","(Save ₹2,359)",44% Off,,4.3,(),16,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718783520/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229404_0_efdvmw.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
