id,unique_name,croma_name,reliance_name,croma_link,croma_price,croma_mrp,croma_discount_value,croma_discount,croma_img,reliance_link,reliance_price,reliance_mrp,reliance_discount_value,reliance_discount,reliance_img
130,FABER AETHER BLDC HC SC,FABER AETHER BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER AETHER BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-aether-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308778,"₹29,790","₹47,990","(Save ₹18,200)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722486515/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308778_oxumkl.png?tr=w-400,https://www.croma.com/faber-aether-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308779,"₹34,590","₹52,990","(Save ₹18,400)",35% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722487226/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308779_lelug1.png?tr=w-400
131,FABER AETHER BLDC HC SC,FABER AETHER BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER AETHER BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-aether-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308779,"₹34,590","₹52,990","(Save ₹18,400)",35% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722487226/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308779_lelug1.png?tr=w-400,https://www.croma.com/faber-aether-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308778,"₹29,790","₹47,990","(Save ₹18,200)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722486515/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308778_oxumkl.png?tr=w-400
132,FABER AETHER BLDC HC SC,FABER AETHER BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER AETHER BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-aether-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308779,"₹34,590","₹52,990","(Save ₹18,400)",35% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722487226/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308779_lelug1.png?tr=w-400,https://www.croma.com/faber-aether-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308779,"₹34,590","₹52,990","(Save ₹18,400)",35% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722487226/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308779_lelug1.png?tr=w-400
133,FABER MARTINI TC BK LTW,FABER MARTINI TC BK LTW 60cm 1000m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),FABER MARTINI TC BK LTW 60cm 1000m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-martini-tc-bk-ltw-60cm-1000m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/217664,"₹17,514","₹31,999","(Save ₹14,485)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141319/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/217664_0_s7pajv.png?tr=w-400,https://www.croma.com/faber-martini-tc-bk-ltw-60cm-1000m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/217664,"₹17,514","₹31,999","(Save ₹14,485)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141319/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/217664_0_s7pajv.png?tr=w-400
134,FABER 58 Litres 33 Bottles,"FABER 58 Litres 33 Bottles Wine Cooler (Touchpad Controller, FWCJCF88, Black)","FABER 58 Litres 33 Bottles Wine Cooler (Touchpad Controller, FWCJCF88, Black)",https://www.croma.com/faber-58-litres-33-bottles-wine-cooler-touchpad-controller-fwcjcf88-black-/p/269346,"₹80,991","₹89,990","(Save ₹8,999)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1682595571/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269346_0_jx4lzg.png?tr=w-400,https://www.croma.com/faber-58-litres-33-bottles-wine-cooler-touchpad-controller-fwcjcf88-black-/p/269346,"₹80,991","₹89,990","(Save ₹8,999)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1682595571/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269346_0_jx4lzg.png?tr=w-400
135,FABER RUBY XL TC SS,FABER RUBY XL TC SS 60cm 700m3/hr Ductless Wall Mounted Chimney with Touch Control (Stainless Steel),FABER RUBY XL TC SS 60cm 700m3/hr Ductless Wall Mounted Chimney with Touch Control (Stainless Steel),https://www.croma.com/faber-ruby-xl-tc-ss-60cm-700m3-hr-ductless-wall-mounted-chimney-with-touch-control-stainless-steel-/p/233571,"₹10,889","₹14,990","(Save ₹4,101)",27% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140594/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/233571_0_q1af2b.png?tr=w-400,https://www.croma.com/faber-ruby-xl-tc-ss-60cm-700m3-hr-ductless-wall-mounted-chimney-with-touch-control-stainless-steel-/p/233571,"₹10,889","₹14,990","(Save ₹4,101)",27% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140594/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/233571_0_q1af2b.png?tr=w-400
136,FABER FK 1500 Watt 1.8,FABER FK 1500 Watt 1.8 Litre Electric Kettle with Safety Lock Lid (Transparent),FABER FK 1500 Watt 1.8 Litre Electric Kettle with Safety Lock Lid (Transparent),https://www.croma.com/faber-fk-1500-watt-1-8-litre-electric-kettle-with-safety-lock-lid-transparent-/p/306863,"₹1,350","₹2,290",(Save ₹940),41% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717553816/Croma%20Assets/Small%20Appliances/Kettles/Images/306863_wyvjiw.png?tr=w-400,https://www.croma.com/faber-fk-1500-watt-1-8-litre-electric-kettle-with-safety-lock-lid-transparent-/p/306863,"₹1,350","₹2,290",(Save ₹940),41% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717553816/Croma%20Assets/Small%20Appliances/Kettles/Images/306863_wyvjiw.png?tr=w-400
137,FABER Hood Cygnus IN 3D,FABER Hood Cygnus IN 3D HC SC FL BK 90cm 1400m3/hr Ducted Auto Clean Wall Mounted Chimney with Odor Sensor (Black),FABER Hood Cygnus IN 3D HC SC FL BK 90cm 1400m3/hr Ducted Auto Clean Wall Mounted Chimney with Odor Sensor (Black),https://www.croma.com/faber-hood-cygnus-in-3d-hc-sc-fl-bk-90cm-1400m3-hr-ducted-auto-clean-wall-mounted-chimney-with-odor-sensor-black-/p/273793,"₹25,389","₹39,000","(Save ₹13,611)",35% Off,,https://www.croma.com/faber-hood-cygnus-in-3d-hc-sc-fl-bk-90cm-1400m3-hr-ducted-auto-clean-wall-mounted-chimney-with-odor-sensor-black-/p/273793,"₹25,389","₹39,000","(Save ₹13,611)",35% Off,
140,FABER Hood Cygnus IN 3D,FABER Hood Cygnus IN 3D HC SC FL BK 60cm 1350m3/hr Ducted Auto Clean Wall Mounted Chimney with Odor Sensor (Black),FABER Hood Cygnus IN 3D HC SC FL BK 60cm 1350m3/hr Ducted Auto Clean Wall Mounted Chimney with Odor Sensor (Black),https://www.croma.com/faber-hood-cygnus-in-3d-hc-sc-fl-bk-60cm-1350m3-hr-ducted-auto-clean-wall-mounted-chimney-with-odor-sensor-black-/p/273791,"₹21,289","₹35,000","(Save ₹13,711)",39% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif",https://www.croma.com/faber-hood-cygnus-in-3d-hc-sc-fl-bk-60cm-1350m3-hr-ducted-auto-clean-wall-mounted-chimney-with-odor-sensor-black-/p/273791,"₹21,289","₹35,000","(Save ₹13,711)",39% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
141,FABER Bella HT703 Glass Top,"FABER Bella HT703 Glass Top 3 Burner Automatic Hob (Full Brass Burners, Black)","FABER Bella HT703 Glass Top 3 Burner Automatic Hob (Full Brass Burners, Black)",https://www.croma.com/faber-bella-ht703-glass-top-3-burner-automatic-hob-full-brass-burners-black-/p/305677,"₹23,879","₹30,450","(Save ₹6,571)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063460/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305677_0_twqvoh.png?tr=w-400,https://www.croma.com/faber-bella-ht703-glass-top-3-burner-automatic-hob-full-brass-burners-black-/p/305677,"₹23,879","₹30,450","(Save ₹6,571)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063460/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305677_0_twqvoh.png?tr=w-400
142,FABER BOLT FL SW SC,FABER BOLT FL SW SC BK N 90cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),FABER BOLT FL SW SC BK N 90cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-bolt-fl-sw-sc-bk-n-90cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/259430,"₹36,789","₹51,990","(Save ₹15,201)",29% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif",https://www.croma.com/faber-bolt-fl-sw-sc-bk-n-90cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/259430,"₹36,789","₹51,990","(Save ₹15,201)",29% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
145,FABER BOLT FL SW SC,FABER BOLT FL SW SC BK N 60cm 1500m3/hr Ducted Auto Clean Wall Mounted Chimney with Gesture & Touch Control (Black),FABER BOLT FL SW SC BK N 60cm 1500m3/hr Ducted Auto Clean Wall Mounted Chimney with Gesture & Touch Control (Black),https://www.croma.com/faber-bolt-fl-sw-sc-bk-n-60cm-1500m3-hr-ducted-auto-clean-wall-mounted-chimney-with-gesture-touch-control-black-/p/265607,"₹32,989","₹49,990","(Save ₹17,001)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690207299/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/265607_0_pluyrw.png?tr=w-400,https://www.croma.com/faber-bolt-fl-sw-sc-bk-n-60cm-1500m3-hr-ducted-auto-clean-wall-mounted-chimney-with-gesture-touch-control-black-/p/265607,"₹32,989","₹49,990","(Save ₹17,001)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690207299/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/265607_0_pluyrw.png?tr=w-400
146,Faber MAGIC 3BB BK Tempered,"Faber MAGIC 3BB BK Tempered Glass Top 3 Burner Manual Gas Stove (Corrosion Resistance, Black)","Faber MAGIC 3BB BK Tempered Glass Top 3 Burner Manual Gas Stove (Corrosion Resistance, Black)",https://www.croma.com/faber-magic-3bb-bk-tempered-glass-top-3-burner-manual-gas-stove-corrosion-resistance-black-/p/267369,"₹5,464","₹9,990","(Save ₹4,526)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055246/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/267369_0_gm2b6b.png?tr=w-400,https://www.croma.com/faber-magic-3bb-bk-tempered-glass-top-3-burner-manual-gas-stove-corrosion-resistance-black-/p/267369,"₹5,464","₹9,990","(Save ₹4,526)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055246/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/267369_0_gm2b6b.png?tr=w-400
147,FABER FBIO 82L Convection Oven,FABER FBIO 82L Convection Oven with 10 Cooking Function (Black),FABER FBIO 82L Convection Oven with 10 Cooking Function (Black),https://www.croma.com/faber-fbio-82l-convection-oven-with-10-cooking-function-black-/p/306180,"₹51,899","₹59,990","(Save ₹8,091)",13% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712907515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306180_pk6hku.png?tr=w-400,https://www.croma.com/faber-fbio-82l-convection-oven-with-10-cooking-function-black-/p/306180,"₹51,899","₹59,990","(Save ₹8,091)",13% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712907515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306180_pk6hku.png?tr=w-400
148,FABER FEEL PLUS 3D T2S2,FABER FEEL PLUS 3D T2S2 BK TC LTW 60cm 1150m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),FABER FEEL PLUS 3D T2S2 BK TC LTW 60cm 1150m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-feel-plus-3d-t2s2-bk-tc-ltw-60cm-1150m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/198207,"₹22,564","₹31,590","(Save ₹9,026)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141096/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198207_0_cy7uw9.png?tr=w-400,https://www.croma.com/faber-feel-plus-3d-t2s2-bk-tc-ltw-60cm-1150m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/198207,"₹22,564","₹31,590","(Save ₹9,026)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141096/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198207_0_cy7uw9.png?tr=w-400
149,FABER Ellora 3D 75cm 1400m3/hr,FABER Ellora 3D 75cm 1400m3/hr Ducted Auto Clean Wall Mounted Chimney with Baffle Filter (Black),FABER Ellora 3D 75cm 1400m3/hr Ducted Auto Clean Wall Mounted Chimney with Baffle Filter (Black),https://www.croma.com/faber-ellora-3d-75cm-1400m3-hr-ducted-auto-clean-wall-mounted-chimney-with-baffle-filter-black-/p/306387,"₹23,889","₹39,000","(Save ₹15,111)",39% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713532620/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306387_ah5lwj.png?tr=w-400,https://www.croma.com/faber-ellora-3d-75cm-1400m3-hr-ducted-auto-clean-wall-mounted-chimney-with-baffle-filter-black-/p/306387,"₹23,889","₹39,000","(Save ₹15,111)",39% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713532620/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306387_ah5lwj.png?tr=w-400
150,Faber Remo 3BB BK Toughened,"Faber Remo 3BB BK Toughened Glass Top 3 Burner Manual Gas Stove (Premium Quality Knob, Black)","Faber Remo 3BB BK Toughened Glass Top 3 Burner Manual Gas Stove (Premium Quality Knob, Black)",https://www.croma.com/faber-remo-3bb-bk-toughened-glass-top-3-burner-manual-gas-stove-premium-quality-knob-black-/p/245407,"₹8,609","₹10,990","(Save ₹2,381)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055174/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/245407_0_ebweea.png?tr=w-400,https://www.croma.com/faber-remo-3bb-bk-toughened-glass-top-3-burner-manual-gas-stove-premium-quality-knob-black-/p/245407,"₹8,609","₹10,990","(Save ₹2,381)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055174/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/245407_0_ebweea.png?tr=w-400
151,Faber Imperia 905 BRB CI,"Faber Imperia 905 BRB CI BK Toughened Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)","Faber Imperia 905 BRB CI BK Toughened Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-imperia-905-brb-ci-bk-toughened-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/220779,"₹33,724","₹42,800","(Save ₹9,076)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056531/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220779_0_at6vgr.png?tr=w-400,https://www.croma.com/faber-imperia-905-brb-ci-bk-toughened-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/220779,"₹33,724","₹42,800","(Save ₹9,076)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056531/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220779_0_at6vgr.png?tr=w-400
152,FABER Candy 800 Watt 4,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Black/White)","FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Black/White)",https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-black-white-/p/234155,"₹4,344","₹6,990","(Save ₹2,646)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024702/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234155_0_llnama.png?tr=w-400,https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-black-white-/p/234155,"₹4,344","₹6,990","(Save ₹2,646)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024702/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234155_0_llnama.png?tr=w-400
156,FABER Candy 800 Watt 4,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Mystic Red)","FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Mystic Red)",https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-mystic-red-/p/234157,"₹4,314","₹6,990","(Save ₹2,676)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024493/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234157_0_coy2ru.png?tr=w-400,https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-mystic-red-/p/234157,"₹4,314","₹6,990","(Save ₹2,676)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024493/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234157_0_coy2ru.png?tr=w-400
160,FABER Candy 800 Watt 4,"FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Lemans Blue)","FABER Candy 800 Watt 4 Jars Mixer Grinder (22000 RPM, 8-in-1 Functions, Lemans Blue)",https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-lemans-blue-/p/234156,"₹4,490","₹6,990","(Save ₹2,500)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024679/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234156_0_drmum7.png?tr=w-400,https://www.croma.com/faber-candy-800-watt-4-jars-mixer-grinder-22000-rpm-8-in-1-functions-lemans-blue-/p/234156,"₹4,490","₹6,990","(Save ₹2,500)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685024679/Croma%20Assets/Small%20Appliances/Food%20Preparation%20App/Images/234156_0_drmum7.png?tr=w-400
161,Faber Hood Vertigo 60cm 1200m3/hr,Faber Hood Vertigo 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),Faber Hood Vertigo 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),https://www.croma.com/faber-hood-vertigo-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273824,"₹13,874","₹29,990","(Save ₹16,116)",54% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140896/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273824_0_gggjz6.png?tr=w-400,https://www.croma.com/faber-hood-vertigo-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273824,"₹13,874","₹29,990","(Save ₹16,116)",54% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140896/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273824_0_gggjz6.png?tr=w-400
162,Faber UTOPIA HT 604 CRS,"Faber UTOPIA HT 604 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Heat Resistant Metal Knob, Black)","Faber UTOPIA HT 604 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Heat Resistant Metal Knob, Black)",https://www.croma.com/faber-utopia-ht-604-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-heat-resistant-metal-knob-black-/p/223635,"₹33,844","₹39,300","(Save ₹5,456)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055149/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/223635_0_a8ubbi.png?tr=w-400,https://www.croma.com/faber-utopia-ht-604-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-heat-resistant-metal-knob-black-/p/223635,"₹33,844","₹39,300","(Save ₹5,456)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055149/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/223635_0_a8ubbi.png?tr=w-400
163,Faber Nexus IND HT905 CRS,"Faber Nexus IND HT905 CRS BR CI AI Toughened Glass Top 5 Burner Automatic Hob (Cast Iron Pan Support, Black)","Faber Nexus IND HT905 CRS BR CI AI Toughened Glass Top 5 Burner Automatic Hob (Cast Iron Pan Support, Black)",https://www.croma.com/faber-nexus-ind-ht905-crs-br-ci-ai-toughened-glass-top-5-burner-automatic-hob-cast-iron-pan-support-black-/p/230971,"₹38,034","₹45,100","(Save ₹7,066)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055018/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/230971_0_dlu6bx.png?tr=w-400,https://www.croma.com/faber-nexus-ind-ht905-crs-br-ci-ai-toughened-glass-top-5-burner-automatic-hob-cast-iron-pan-support-black-/p/230971,"₹38,034","₹45,100","(Save ₹7,066)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055018/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/230971_0_dlu6bx.png?tr=w-400
164,Faber Utopia Pro HT 905,"Faber Utopia Pro HT 905 BR CI 5 Burner Automatic Electric Hob (Flame Failure Device, Black)","Faber Utopia Pro HT 905 BR CI 5 Burner Automatic Electric Hob (Flame Failure Device, Black)",https://www.croma.com/faber-utopia-pro-ht-905-br-ci-5-burner-automatic-electric-hob-flame-failure-device-black-/p/265613,"₹49,389","₹52,600","(Save ₹3,211)",6% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688416071/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265613_0_irigqs.png?tr=w-400,https://www.croma.com/faber-utopia-pro-ht-905-br-ci-5-burner-automatic-electric-hob-flame-failure-device-black-/p/265613,"₹49,389","₹52,600","(Save ₹3,211)",6% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688416071/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265613_0_irigqs.png?tr=w-400
165,FABER SUPER 3D PLUS T2S2,FABER SUPER 3D PLUS T2S2 BK TC LTW 60cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),FABER SUPER 3D PLUS T2S2 BK TC LTW 60cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-60cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202600,"₹19,534","₹25,490","(Save ₹5,956)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690212080/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202600_0_ahsxpx.png?tr=w-400,https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-60cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202600,"₹19,534","₹25,490","(Save ₹5,956)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690212080/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202600_0_ahsxpx.png?tr=w-400
166,FABER SUPER 3D PLUS T2S2,FABER SUPER 3D PLUS T2S2 BK TC LTW 60cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),FABER SUPER 3D PLUS T2S2 BK TC LTW 90cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-60cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202600,"₹19,534","₹25,490","(Save ₹5,956)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690212080/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202600_0_ahsxpx.png?tr=w-400,https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-90cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202597,"₹22,804","₹34,590","(Save ₹11,786)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690214141/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202597_0_dlbdzx.png?tr=w-400
167,FABER SUPER 3D PLUS T2S2,FABER SUPER 3D PLUS T2S2 BK TC LTW 90cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),FABER SUPER 3D PLUS T2S2 BK TC LTW 60cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-90cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202597,"₹22,804","₹34,590","(Save ₹11,786)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690214141/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202597_0_dlbdzx.png?tr=w-400,https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-60cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202600,"₹19,534","₹25,490","(Save ₹5,956)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690212080/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202600_0_ahsxpx.png?tr=w-400
